area_name,year,analysis
Sector 5A,2027,Predicted growth class: high. Estimated built-up: 58.2%. | Projected built-up change since 2024: +2.5 pp (base: 55.8%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 5A,2028,Predicted growth class: high. Estimated built-up: 59.1%. | Projected built-up change since 2024: +3.3 pp (base: 55.8%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 5A,2029,Predicted growth class: high. Estimated built-up: 59.9%. | Projected built-up change since 2024: +4.1 pp (base: 55.8%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 5A,2030,Predicted growth class: high. Estimated built-up: 60.7%. | Projected built-up change since 2024: +4.9 pp (base: 55.8%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 5A,2031,Predicted growth class: high. Estimated built-up: 61.5%. | Projected built-up change since 2024: +5.7 pp (base: 55.8%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 5A,2032,Predicted growth class: high. Estimated built-up: 62.3%. | Projected built-up change since 2024: +6.6 pp (base: 55.8%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Sector 5A,2033,Predicted growth class: high. Estimated built-up: 63.2%. | Projected built-up change since 2024: +7.4 pp (base: 55.8%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Sector 5A,2034,Predicted growth class: high. Estimated built-up: 64.0%. | Projected built-up change since 2024: +8.2 pp (base: 55.8%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Sector 5A,2035,Predicted growth class: high. Estimated built-up: 64.8%. | Projected built-up change since 2024: +9.0 pp (base: 55.8%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 5A,2036,Predicted growth class: high. Estimated built-up: 65.6%. | Projected built-up change since 2024: +9.8 pp (base: 55.8%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Sector 5A,2037,Predicted growth class: high. Estimated built-up: 66.4%. | Projected built-up change since 2024: +10.7 pp (base: 55.8%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Sector 5A,2038,Predicted growth class: high. Estimated built-up: 67.3%. | Projected built-up change since 2024: +11.5 pp (base: 55.8%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Sector 5A,2039,Predicted growth class: high. Estimated built-up: 68.1%. | Projected built-up change since 2024: +12.3 pp (base: 55.8%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 5A,2040,Predicted growth class: high. Estimated built-up: 68.9%. | Projected built-up change since 2024: +13.1 pp (base: 55.8%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 6,2025,Predicted growth class: high. Estimated built-up: 60.8%. | Projected built-up change since 2024: +0.8 pp (base: 60.0%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 6,2026,Predicted growth class: high. Estimated built-up: 61.7%. | Projected built-up change since 2024: +1.6 pp (base: 60.0%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Sector 6,2027,Predicted growth class: high. Estimated built-up: 62.5%. | Projected built-up change since 2024: +2.5 pp (base: 60.0%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 6,2028,Predicted growth class: high. Estimated built-up: 63.3%. | Projected built-up change since 2024: +3.3 pp (base: 60.0%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 6,2029,Predicted growth class: high. Estimated built-up: 64.1%. | Projected built-up change since 2024: +4.1 pp (base: 60.0%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 6,2030,Predicted growth class: high. Estimated built-up: 64.9%. | Projected built-up change since 2024: +4.9 pp (base: 60.0%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 6,2031,Predicted growth class: high. Estimated built-up: 65.8%. | Projected built-up change since 2024: +5.7 pp (base: 60.0%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 6,2032,Predicted growth class: high. Estimated built-up: 66.6%. | Projected built-up change since 2024: +6.6 pp (base: 60.0%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Sector 6,2033,Predicted growth class: high. Estimated built-up: 67.4%. | Projected built-up change since 2024: +7.4 pp (base: 60.0%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Sector 6,2034,Predicted growth class: high. Estimated built-up: 68.2%. | Projected built-up change since 2024: +8.2 pp (base: 60.0%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Sector 6,2035,Predicted growth class: high. Estimated built-up: 69.0%. | Projected built-up change since 2024: +9.0 pp (base: 60.0%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 6,2036,Predicted growth class: high. Estimated built-up: 69.9%. | Projected built-up change since 2024: +9.8 pp (base: 60.0%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Sector 6,2037,Predicted growth class: high. Estimated built-up: 70.7%. | Projected built-up change since 2024: +10.7 pp (base: 60.0%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Sector 6,2038,Predicted growth class: high. Estimated built-up: 71.5%. | Projected built-up change since 2024: +11.5 pp (base: 60.0%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Sector 6,2039,Predicted growth class: high. Estimated built-up: 72.3%. | Projected built-up change since 2024: +12.3 pp (base: 60.0%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 6,2040,Predicted growth class: high. Estimated built-up: 73.1%. | Projected built-up change since 2024: +13.1 pp (base: 60.0%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 7,2025,Predicted growth class: medium. Estimated built-up: 15.3%. | Projected built-up change since 2024: +0.9 pp (base: 14.4%). | Growth class unchanged from baseline: medium. | 2025-2040 trajectory: steady moderate growth (1H / 15M / 0L years).
Sector 7,2026,Predicted growth class: medium. Estimated built-up: 16.2%. | Projected built-up change since 2024: +1.8 pp (base: 14.4%). | Growth class unchanged from 2025: medium. | 2-year cumulative built-up gain: +1.8 pp from 2024 base.
Sector 7,2027,Predicted growth class: high. Estimated built-up: 17.0%. | Projected built-up change since 2024: +2.6 pp (base: 14.4%). | Growth class shifted from medium (2026) to high (2027). | 3-year cumulative built-up gain: +2.6 pp from 2024 base.
Sector 7,2028,Predicted growth class: medium. Estimated built-up: 17.9%. | Projected built-up change since 2024: +3.5 pp (base: 14.4%). | Growth class shifted from high (2027) to medium (2028). | 4-year cumulative built-up gain: +3.5 pp from 2024 base.
Sector 7,2029,Predicted growth class: medium. Estimated built-up: 18.8%. | Projected built-up change since 2024: +4.3 pp (base: 14.4%). | Growth class unchanged from 2028: medium. | 5-year cumulative built-up gain: +4.3 pp from 2024 base.
Sector 7,2030,Predicted growth class: medium. Estimated built-up: 19.7%. | Projected built-up change since 2024: +5.2 pp (base: 14.4%). | Growth class unchanged from 2029: medium. | 2025-2040 trajectory: steady moderate growth (1H / 15M / 0L years).
Sector 7,2031,Predicted growth class: medium. Estimated built-up: 20.5%. | Projected built-up change since 2024: +6.1 pp (base: 14.4%). | Growth class unchanged from 2030: medium. | 7-year cumulative built-up gain: +6.1 pp from 2024 base.
Sector 7,2032,Predicted growth class: medium. Estimated built-up: 21.4%. | Projected built-up change since 2024: +7.0 pp (base: 14.4%). | Growth class unchanged from 2031: medium. | 8-year cumulative built-up gain: +7.0 pp from 2024 base.
Sector 7,2033,Predicted growth class: medium. Estimated built-up: 22.3%. | Projected built-up change since 2024: +7.9 pp (base: 14.4%). | Growth class unchanged from 2032: medium. | 9-year cumulative built-up gain: +7.9 pp from 2024 base.
Sector 7,2034,Predicted growth class: medium. Estimated built-up: 23.2%. | Projected built-up change since 2024: +8.7 pp (base: 14.4%). | Growth class unchanged from 2033: medium. | 10-year cumulative built-up gain: +8.7 pp from 2024 base.
Sector 7,2035,Predicted growth class: medium. Estimated built-up: 24.1%. | Projected built-up change since 2024: +9.6 pp (base: 14.4%). | Growth class unchanged from 2034: medium. | 2025-2040 trajectory: steady moderate growth (1H / 15M / 0L years).
Sector 7,2036,Predicted growth class: medium. Estimated built-up: 24.9%. | Projected built-up change since 2024: +10.5 pp (base: 14.4%). | Growth class unchanged from 2035: medium. | 12-year cumulative built-up gain: +10.5 pp from 2024 base.
Sector 7,2037,Predicted growth class: medium. Estimated built-up: 25.8%. | Projected built-up change since 2024: +11.4 pp (base: 14.4%). | Growth class unchanged from 2036: medium. | 13-year cumulative built-up gain: +11.4 pp from 2024 base.
Sector 7,2038,Predicted growth class: medium. Estimated built-up: 26.7%. | Projected built-up change since 2024: +12.3 pp (base: 14.4%). | Growth class unchanged from 2037: medium. | 14-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 7,2039,Predicted growth class: medium. Estimated built-up: 27.6%. | Projected built-up change since 2024: +13.1 pp (base: 14.4%). | Growth class unchanged from 2038: medium. | 15-year cumulative built-up gain: +13.1 pp from 2024 base.
Sector 7,2040,Predicted growth class: medium. Estimated built-up: 28.5%. | Projected built-up change since 2024: +14.0 pp (base: 14.4%). | Growth class unchanged from 2039: medium. | 2025-2040 trajectory: steady moderate growth (1H / 15M / 0L years).
Sector 7/B,2025,Predicted growth class: high. Estimated built-up: 62.7%. | Projected built-up change since 2024: +0.8 pp (base: 61.9%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 7/B,2026,Predicted growth class: high. Estimated built-up: 63.5%. | Projected built-up change since 2024: +1.6 pp (base: 61.9%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Sector 7/B,2027,Predicted growth class: high. Estimated built-up: 64.3%. | Projected built-up change since 2024: +2.5 pp (base: 61.9%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 7/B,2028,Predicted growth class: high. Estimated built-up: 65.2%. | Projected built-up change since 2024: +3.3 pp (base: 61.9%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 7/B,2029,Predicted growth class: high. Estimated built-up: 66.0%. | Projected built-up change since 2024: +4.1 pp (base: 61.9%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 7/B,2030,Predicted growth class: high. Estimated built-up: 66.8%. | Projected built-up change since 2024: +4.9 pp (base: 61.9%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 7/B,2031,Predicted growth class: high. Estimated built-up: 67.6%. | Projected built-up change since 2024: +5.7 pp (base: 61.9%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 7/B,2032,Predicted growth class: high. Estimated built-up: 68.4%. | Projected built-up change since 2024: +6.6 pp (base: 61.9%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Sector 7/B,2033,Predicted growth class: high. Estimated built-up: 69.3%. | Projected built-up change since 2024: +7.4 pp (base: 61.9%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Sector 7/B,2034,Predicted growth class: high. Estimated built-up: 70.1%. | Projected built-up change since 2024: +8.2 pp (base: 61.9%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Sector 7/B,2035,Predicted growth class: high. Estimated built-up: 70.9%. | Projected built-up change since 2024: +9.0 pp (base: 61.9%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 7/B,2036,Predicted growth class: high. Estimated built-up: 71.7%. | Projected built-up change since 2024: +9.8 pp (base: 61.9%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Sector 7/B,2037,Predicted growth class: high. Estimated built-up: 72.5%. | Projected built-up change since 2024: +10.7 pp (base: 61.9%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Sector 7/B,2038,Predicted growth class: high. Estimated built-up: 73.4%. | Projected built-up change since 2024: +11.5 pp (base: 61.9%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Sector 7/B,2039,Predicted growth class: high. Estimated built-up: 74.2%. | Projected built-up change since 2024: +12.3 pp (base: 61.9%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 7/B,2040,Predicted growth class: high. Estimated built-up: 75.0%. | Projected built-up change since 2024: +13.1 pp (base: 61.9%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 8,2025,Predicted growth class: high. Estimated built-up: 50.3%. | Projected built-up change since 2024: +0.8 pp (base: 49.5%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 8,2026,Predicted growth class: high. Estimated built-up: 51.1%. | Projected built-up change since 2024: +1.6 pp (base: 49.5%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Sector 8,2027,Predicted growth class: high. Estimated built-up: 52.0%. | Projected built-up change since 2024: +2.5 pp (base: 49.5%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 8,2028,Predicted growth class: high. Estimated built-up: 52.8%. | Projected built-up change since 2024: +3.3 pp (base: 49.5%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 8,2029,Predicted growth class: high. Estimated built-up: 53.6%. | Projected built-up change since 2024: +4.1 pp (base: 49.5%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 8,2030,Predicted growth class: high. Estimated built-up: 54.4%. | Projected built-up change since 2024: +4.9 pp (base: 49.5%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 8,2031,Predicted growth class: high. Estimated built-up: 55.2%. | Projected built-up change since 2024: +5.7 pp (base: 49.5%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 8,2032,Predicted growth class: high. Estimated built-up: 56.1%. | Projected built-up change since 2024: +6.6 pp (base: 49.5%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Sector 8,2033,Predicted growth class: high. Estimated built-up: 56.9%. | Projected built-up change since 2024: +7.4 pp (base: 49.5%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Sector 8,2034,Predicted growth class: high. Estimated built-up: 57.7%. | Projected built-up change since 2024: +8.2 pp (base: 49.5%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Sector 8,2035,Predicted growth class: high. Estimated built-up: 58.5%. | Projected built-up change since 2024: +9.0 pp (base: 49.5%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 8,2036,Predicted growth class: high. Estimated built-up: 59.3%. | Projected built-up change since 2024: +9.8 pp (base: 49.5%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Sector 8,2037,Predicted growth class: high. Estimated built-up: 60.2%. | Projected built-up change since 2024: +10.7 pp (base: 49.5%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Sector 8,2038,Predicted growth class: high. Estimated built-up: 61.0%. | Projected built-up change since 2024: +11.5 pp (base: 49.5%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Sector 8,2039,Predicted growth class: high. Estimated built-up: 61.8%. | Projected built-up change since 2024: +12.3 pp (base: 49.5%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 8,2040,Predicted growth class: high. Estimated built-up: 62.6%. | Projected built-up change since 2024: +13.1 pp (base: 49.5%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 9,2025,Predicted growth class: high. Estimated built-up: 27.8%. | Projected built-up change since 2024: +0.8 pp (base: 26.9%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 9,2026,Predicted growth class: high. Estimated built-up: 28.6%. | Projected built-up change since 2024: +1.6 pp (base: 26.9%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Sector 9,2027,Predicted growth class: high. Estimated built-up: 29.4%. | Projected built-up change since 2024: +2.5 pp (base: 26.9%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 9,2028,Predicted growth class: high. Estimated built-up: 30.2%. | Projected built-up change since 2024: +3.3 pp (base: 26.9%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 9,2029,Predicted growth class: high. Estimated built-up: 31.0%. | Projected built-up change since 2024: +4.1 pp (base: 26.9%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 9,2030,Predicted growth class: high. Estimated built-up: 31.9%. | Projected built-up change since 2024: +4.9 pp (base: 26.9%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 9,2031,Predicted growth class: high. Estimated built-up: 32.7%. | Projected built-up change since 2024: +5.7 pp (base: 26.9%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 9,2032,Predicted growth class: high. Estimated built-up: 33.5%. | Projected built-up change since 2024: +6.6 pp (base: 26.9%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Sector 9,2033,Predicted growth class: high. Estimated built-up: 34.3%. | Projected built-up change since 2024: +7.4 pp (base: 26.9%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Sector 9,2034,Predicted growth class: high. Estimated built-up: 35.1%. | Projected built-up change since 2024: +8.2 pp (base: 26.9%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Sector 9,2035,Predicted growth class: high. Estimated built-up: 36.0%. | Projected built-up change since 2024: +9.0 pp (base: 26.9%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 9,2036,Predicted growth class: high. Estimated built-up: 36.8%. | Projected built-up change since 2024: +9.8 pp (base: 26.9%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Sector 9,2037,Predicted growth class: high. Estimated built-up: 37.6%. | Projected built-up change since 2024: +10.7 pp (base: 26.9%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Sector 9,2038,Predicted growth class: high. Estimated built-up: 38.4%. | Projected built-up change since 2024: +11.5 pp (base: 26.9%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Sector 9,2039,Predicted growth class: high. Estimated built-up: 39.2%. | Projected built-up change since 2024: +12.3 pp (base: 26.9%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 9,2040,Predicted growth class: high. Estimated built-up: 40.1%. | Projected built-up change since 2024: +13.1 pp (base: 26.9%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Shiholi-Village,2025,Predicted growth class: medium. Estimated built-up: 34.7%. | Projected built-up change since 2024: +0.9 pp (base: 33.8%). | Growth class unchanged from baseline: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Shiholi-Village,2026,Predicted growth class: medium. Estimated built-up: 35.6%. | Projected built-up change since 2024: +1.8 pp (base: 33.8%). | Growth class unchanged from 2025: medium. | 2-year cumulative built-up gain: +1.8 pp from 2024 base.
Shiholi-Village,2027,Predicted growth class: medium. Estimated built-up: 36.5%. | Projected built-up change since 2024: +2.6 pp (base: 33.8%). | Growth class unchanged from 2026: medium. | 3-year cumulative built-up gain: +2.6 pp from 2024 base.
Shiholi-Village,2028,Predicted growth class: medium. Estimated built-up: 37.4%. | Projected built-up change since 2024: +3.5 pp (base: 33.8%). | Growth class unchanged from 2027: medium. | 4-year cumulative built-up gain: +3.5 pp from 2024 base.
Shiholi-Village,2029,Predicted growth class: medium. Estimated built-up: 38.2%. | Projected built-up change since 2024: +4.4 pp (base: 33.8%). | Growth class unchanged from 2028: medium. | 5-year cumulative built-up gain: +4.4 pp from 2024 base.
Shiholi-Village,2030,Predicted growth class: medium. Estimated built-up: 39.1%. | Projected built-up change since 2024: +5.3 pp (base: 33.8%). | Growth class unchanged from 2029: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Shiholi-Village,2031,Predicted growth class: medium. Estimated built-up: 40.0%. | Projected built-up change since 2024: +6.2 pp (base: 33.8%). | Growth class unchanged from 2030: medium. | 7-year cumulative built-up gain: +6.2 pp from 2024 base.
Shiholi-Village,2032,Predicted growth class: medium. Estimated built-up: 40.9%. | Projected built-up change since 2024: +7.0 pp (base: 33.8%). | Growth class unchanged from 2031: medium. | 8-year cumulative built-up gain: +7.0 pp from 2024 base.
Shiholi-Village,2033,Predicted growth class: medium. Estimated built-up: 41.8%. | Projected built-up change since 2024: +7.9 pp (base: 33.8%). | Growth class unchanged from 2032: medium. | 9-year cumulative built-up gain: +7.9 pp from 2024 base.
Shiholi-Village,2034,Predicted growth class: medium. Estimated built-up: 42.6%. | Projected built-up change since 2024: +8.8 pp (base: 33.8%). | Growth class unchanged from 2033: medium. | 10-year cumulative built-up gain: +8.8 pp from 2024 base.
Shiholi-Village,2035,Predicted growth class: medium. Estimated built-up: 43.5%. | Projected built-up change since 2024: +9.7 pp (base: 33.8%). | Growth class unchanged from 2034: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Shiholi-Village,2036,Predicted growth class: medium. Estimated built-up: 44.4%. | Projected built-up change since 2024: +10.6 pp (base: 33.8%). | Growth class unchanged from 2035: medium. | 12-year cumulative built-up gain: +10.6 pp from 2024 base.
Shiholi-Village,2037,Predicted growth class: medium. Estimated built-up: 45.3%. | Projected built-up change since 2024: +11.4 pp (base: 33.8%). | Growth class unchanged from 2036: medium. | 13-year cumulative built-up gain: +11.4 pp from 2024 base.
Shiholi-Village,2038,Predicted growth class: medium. Estimated built-up: 46.2%. | Projected built-up change since 2024: +12.3 pp (base: 33.8%). | Growth class unchanged from 2037: medium. | 14-year cumulative built-up gain: +12.3 pp from 2024 base.
Shiholi-Village,2039,Predicted growth class: medium. Estimated built-up: 47.0%. | Projected built-up change since 2024: +13.2 pp (base: 33.8%). | Growth class unchanged from 2038: medium. | 15-year cumulative built-up gain: +13.2 pp from 2024 base.
Shiholi-Village,2040,Predicted growth class: medium. Estimated built-up: 47.9%. | Projected built-up change since 2024: +14.1 pp (base: 33.8%). | Growth class unchanged from 2039: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Vavol,2025,Predicted growth class: high. Estimated built-up: 36.6%. | Projected built-up change since 2024: +0.8 pp (base: 35.8%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Vavol,2026,Predicted growth class: high. Estimated built-up: 37.4%. | Projected built-up change since 2024: +1.6 pp (base: 35.8%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Vavol,2027,Predicted growth class: high. Estimated built-up: 38.2%. | Projected built-up change since 2024: +2.5 pp (base: 35.8%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Vavol,2028,Predicted growth class: high. Estimated built-up: 39.1%. | Projected built-up change since 2024: +3.3 pp (base: 35.8%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Vavol,2029,Predicted growth class: high. Estimated built-up: 39.9%. | Projected built-up change since 2024: +4.1 pp (base: 35.8%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Vavol,2030,Predicted growth class: high. Estimated built-up: 40.7%. | Projected built-up change since 2024: +4.9 pp (base: 35.8%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Vavol,2031,Predicted growth class: high. Estimated built-up: 41.5%. | Projected built-up change since 2024: +5.7 pp (base: 35.8%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Vavol,2032,Predicted growth class: high. Estimated built-up: 42.3%. | Projected built-up change since 2024: +6.6 pp (base: 35.8%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Vavol,2033,Predicted growth class: high. Estimated built-up: 43.2%. | Projected built-up change since 2024: +7.4 pp (base: 35.8%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Vavol,2034,Predicted growth class: high. Estimated built-up: 44.0%. | Projected built-up change since 2024: +8.2 pp (base: 35.8%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Vavol,2035,Predicted growth class: high. Estimated built-up: 44.8%. | Projected built-up change since 2024: +9.0 pp (base: 35.8%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Vavol,2036,Predicted growth class: high. Estimated built-up: 45.6%. | Projected built-up change since 2024: +9.8 pp (base: 35.8%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Vavol,2037,Predicted growth class: high. Estimated built-up: 46.4%. | Projected built-up change since 2024: +10.7 pp (base: 35.8%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Vavol,2038,Predicted growth class: high. Estimated built-up: 47.3%. | Projected built-up change since 2024: +11.5 pp (base: 35.8%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Vavol,2039,Predicted growth class: high. Estimated built-up: 48.1%. | Projected built-up change since 2024: +12.3 pp (base: 35.8%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Vavol,2040,Predicted growth class: high. Estimated built-up: 48.9%. | Projected built-up change since 2024: +13.1 pp (base: 35.8%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
kalyanpura,2025,Predicted growth class: medium. Estimated built-up: 21.4%. | Projected built-up change since 2024: +0.9 pp (base: 20.5%). | Growth class unchanged from baseline: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
